Timestamp,Source IP,Destination IP,Packet Count,Response Time (ms),Throughput (Mbps),Packet Loss (%),Is Anomaly
2024-11-11 21:12:39.812127,17.244.113.156,12.7.161.30,513,57.76,99.49,0.48,0
2024-11-11 21:12:44.812127,56.26.106.230,73.3.121.252,499,43.84,89.47,0.55,0
2024-11-11 21:12:49.812127,229.69.154.231,134.122.31.228,521,37.03,98.17,0.29,0
2024-11-11 21:12:54.812127,40.237.223.249,126.157.139.160,516,53.6,106.47,0.42,0
2024-11-11 21:12:59.812127,133.246.13.19,119.201.14.191,496,36.34,73.81,0.15,0
2024-11-11 21:13:04.812127,53.231.245.241,254.54.189.224,501,52.45,76.3,0.71,0
2024-11-11 21:13:09.812127,242.136.140.101,254.14.250.10,554,35.73,88.14,0.24,0
2024-11-11 21:13:14.812127,184.82.26.231,69.24.195.206,517,39.86,85.86,0.65,0
2024-11-11 21:13:19.812127,213.196.111.17,50.169.89.109,519,48.81,103.17,0.42,0
2024-11-11 21:13:24.812127,19.221.52.157,175.130.106.114,474,36.46,73.72,0.53,0
2024-11-11 21:13:29.812127,156.143.100.86,207.183.53.138,520,47.27,108.18,0.55,0
2024-11-11 21:13:34.812127,145.66.229.251,167.131.147.193,515,58.26,93.86,0.27,0
2024-11-11 21:13:39.812127,83.173.92.251,162.219.169.22,528,64.26,122.9,0.63,0
2024-11-11 21:13:44.812127,83.166.194.92,169.120.79.171,3114,381.14,28.8,7.51,1
2024-11-11 21:13:49.812127,117.87.185.112,88.208.69.75,520,46.61,95.94,0.84,0
2024-11-11 21:13:54.812127,4.72.182.126,18.251.255.226,507,47.21,106.82,0.36,0
2024-11-11 21:13:59.812127,216.38.22.93,117.225.234.158,2970,385.36,24.28,7.39,1
2024-11-11 21:14:04.812127,87.250.222.237,229.235.21.4,474,49.6,109.72,0.62,0
2024-11-11 21:14:09.812127,16.21.27.221,190.86.37.187,519,59.89,102.43,0.31,0
2024-11-11 21:14:14.812127,212.175.191.160,123.181.138.67,485,37.55,110.95,0.57,0
2024-11-11 21:14:19.812127,61.103.124.35,8.225.165.120,484,43.22,113.72,0.8,0
2024-11-11 21:14:24.812127,180.45.189.175,144.161.206.63,490,48.9,81.85,0.52,0
2024-11-11 21:14:29.812127,87.124.32.227,109.155.131.40,506,48.3,92.57,0.6,0
2024-11-11 21:14:34.812127,155.68.64.163,52.248.6.137,487,51.53,95.33,0.32,0
2024-11-11 21:14:39.812127,176.97.71.1,242.243.182.228,497,37.53,130.7,0.35,0
2024-11-11 21:14:44.812127,177.137.233.249,62.244.196.52,510,43.88,88.88,0.74,0
2024-11-11 21:14:49.812127,16.136.31.171,117.12.230.9,516,43.08,95.29,0.45,0
2024-11-11 21:14:54.812127,69.190.140.17,93.194.121.180,486,52.48,96.96,0.19,0
2024-11-11 21:14:59.812127,213.254.181.84,104.39.53.222,520,43.89,86.03,0.32,0
2024-11-11 21:15:04.812127,9.59.109.215,175.151.193.74,526,51.58,88.22,0.8,0
2024-11-11 21:15:09.812127,232.173.149.115,157.113.52.145,494,36.88,98.15,0.62,0
2024-11-11 21:15:14.812127,226.213.124.215,98.60.171.23,494,67.37,92.62,0.71,0
2024-11-11 21:15:19.812127,56.179.144.23,63.249.77.3,504,39.92,91.94,0.7,0
2024-11-11 21:15:24.812127,124.151.81.209,105.235.25.33,496,40.87,88.88,0.47,0
2024-11-11 21:15:29.812127,120.120.75.26,111.112.159.238,506,55.75,73.21,0.41,0
2024-11-11 21:15:34.812127,71.130.197.102,224.139.125.139,542,47.92,107.98,0.2,0
2024-11-11 21:15:39.812127,95.60.66.177,82.109.128.169,494,30.28,113.17,0.66,0
2024-11-11 21:15:44.812127,215.165.146.35,55.63.130.233,506,56.17,96.8,0.35,0
2024-11-11 21:15:49.812127,166.165.182.172,204.135.132.189,486,46.36,97.98,0.39,0
2024-11-11 21:15:54.812127,132.147.171.157,29.188.131.86,514,42.21,97.93,0.71,0
2024-11-11 21:15:59.812127,114.122.119.66,17.7.145.113,489,58.21,112.89,0.5,0
2024-11-11 21:16:04.812127,110.121.175.73,50.95.54.134,518,51.81,80.67,0.59,0
2024-11-11 21:16:09.812127,188.45.234.18,122.41.82.82,473,59.65,126.08,0.74,0
2024-11-11 21:16:14.812127,57.29.133.99,73.195.51.46,517,70.26,104.4,0.67,0
2024-11-11 21:16:19.812127,223.102.73.247,238.154.135.192,523,41.16,121.6,0.22,0
2024-11-11 21:16:24.812127,182.249.6.220,106.80.253.2,2964,388.99,22.94,7.52,1
2024-11-11 21:16:29.812127,224.73.251.43,44.21.5.115,483,53.53,109.9,0.82,0
2024-11-11 21:16:34.812127,184.60.130.52,83.248.184.13,511,58.79,100.32,0.85,0
2024-11-11 21:16:39.812127,192.20.57.101,3.55.244.179,502,49.01,106.28,0.5,0
2024-11-11 21:16:44.812127,159.113.99.197,10.112.0.75,499,57.7,133.38,0.32,0
2024-11-11 21:16:49.812127,144.140.21.189,113.132.159.128,482,68.45,92.06,0.46,0
2024-11-11 21:16:54.812127,224.29.95.10,241.210.186.1,519,44.61,91.42,0.56,0
2024-11-11 21:16:59.812127,184.223.111.137,88.255.44.197,505,41.98,92.13,0.66,0
2024-11-11 21:17:04.812127,1.163.1.10,154.87.255.48,3222,389.43,21.94,7.81,1
2024-11-11 21:17:09.812127,44.181.241.224,180.20.31.59,477,32.87,105.05,0.54,0
2024-11-11 21:17:14.812127,111.12.172.207,22.182.159.217,515,39.06,97.18,0.55,0
2024-11-11 21:17:19.812127,188.35.138.211,185.109.104.188,493,48.14,94.86,0.25,0
2024-11-11 21:17:24.812127,220.108.16.61,125.86.233.226,506,55.04,127.82,0.32,0
2024-11-11 21:17:29.812127,139.127.82.177,37.35.187.100,469,38.01,84.37,0.48,0
2024-11-11 21:17:34.812127,113.63.53.60,51.138.212.18,485,38.16,105.56,0.05,0
2024-11-11 21:17:39.812127,76.254.236.135,143.171.216.200,3312,380.15,17.6,7.79,1
2024-11-11 21:17:44.812127,133.92.217.55,51.16.188.223,474,41.71,101.15,0.72,0
2024-11-11 21:17:49.812127,153.96.17.143,243.246.136.81,473,39.94,87.25,0.37,0
2024-11-11 21:17:54.812127,177.167.12.176,116.165.240.147,3258,365.16,18.01,7.54,1
2024-11-11 21:17:59.812127,11.255.248.178,243.204.220.10,511,63.34,94.35,0.81,0
2024-11-11 21:18:04.812127,238.43.137.104,221.180.208.137,495,20.55,94.91,0.43,0
2024-11-11 21:18:09.812127,205.95.5.181,244.153.240.203,2970,374.51,25.12,7.25,1
2024-11-11 21:18:14.812127,221.90.232.28,70.223.99.142,484,27.09,117.75,0.53,0
2024-11-11 21:18:19.812127,65.226.187.36,26.161.96.52,515,36.03,87.61,0.75,0
2024-11-11 21:18:24.812127,231.178.172.45,25.45.215.161,472,61.49,94.48,0.09,0
2024-11-11 21:18:29.812127,119.105.26.74,2.175.115.207,470,55.95,86.47,0.51,0
2024-11-11 21:18:34.812127,205.118.118.229,63.45.251.101,524,50.49,106.5,0.71,0
2024-11-11 21:18:39.812127,228.95.23.31,5.184.128.97,489,40.76,96.92,0.69,0
2024-11-11 21:18:44.812127,130.222.121.203,6.166.70.188,529,61.91,104.03,0.54,0
2024-11-11 21:18:49.812127,181.170.245.20,219.139.185.59,495,44.8,90.44,0.22,0
2024-11-11 21:18:54.812127,162.160.153.145,180.7.161.227,2790,366.12,25.28,7.42,1
2024-11-11 21:18:59.812127,236.72.159.234,28.81.6.65,500,58.08,108.65,0.51,0
2024-11-11 21:19:04.812127,183.222.83.200,136.85.244.151,511,40.81,111.05,0.72,0
2024-11-11 21:19:09.812127,137.73.43.85,205.213.194.110,503,52.54,82.12,0.49,0
2024-11-11 21:19:14.812127,114.20.18.115,104.185.222.74,534,46.68,126.92,0.58,0
2024-11-11 21:19:19.812127,74.103.191.243,192.208.17.136,508,57.07,90.0,0.36,0
2024-11-11 21:19:24.812127,158.59.128.162,172.125.232.88,473,63.43,96.14,0.3,0
2024-11-11 21:19:29.812127,162.59.19.254,55.189.21.220,465,39.45,98.66,0.82,0
2024-11-11 21:19:34.812127,252.116.249.202,58.87.168.223,488,48.61,125.39,0.31,0
2024-11-11 21:19:39.812127,238.152.43.55,242.218.48.78,475,46.45,92.65,0.32,0
2024-11-11 21:19:44.812127,106.102.152.143,60.220.16.62,489,62.6,117.29,0.19,0
2024-11-11 21:19:49.812127,70.216.217.159,61.65.181.11,520,54.16,84.49,0.2,0
2024-11-11 21:19:54.812127,35.228.69.44,205.215.0.155,489,63.15,100.71,0.48,0
2024-11-11 21:19:59.812127,198.76.107.193,128.4.190.63,486,55.9,111.51,0.54,0
2024-11-11 21:20:04.812127,161.128.242.241,98.249.60.244,504,43.64,122.86,0.89,0
2024-11-11 21:20:09.812127,112.130.83.132,82.223.40.160,553,46.11,81.72,0.56,0
2024-11-11 21:20:14.812127,23.198.11.100,195.215.250.141,500,51.94,114.14,0.43,0
2024-11-11 21:20:19.812127,221.225.109.12,35.9.173.177,523,25.29,93.85,0.74,0
2024-11-11 21:20:24.812127,97.36.4.114,165.173.202.28,2856,385.32,24.85,7.35,1
2024-11-11 21:20:29.812127,70.153.100.222,211.25.23.48,488,43.63,112.53,0.57,0
2024-11-11 21:20:34.812127,212.47.156.147,226.238.211.25,505,43.09,116.97,0.4,0
2024-11-11 21:20:39.812127,154.126.65.227,196.175.199.221,543,53.24,110.5,0.54,0
2024-11-11 21:20:44.812127,27.245.110.239,241.154.201.103,492,50.55,93.27,0.49,0
2024-11-11 21:20:49.812127,143.54.120.41,158.117.207.163,520,48.16,90.09,0.48,0
2024-11-11 21:20:54.812127,132.70.230.201,108.89.27.4,485,49.49,88.22,0.4,0
2024-11-11 21:20:59.812127,124.91.136.42,100.151.141.146,519,39.81,96.94,0.51,0
2024-11-11 21:21:04.812127,182.63.162.29,241.210.21.29,517,46.75,88.86,0.64,0
2024-11-11 21:21:09.812127,75.79.244.28,181.121.191.145,496,44.62,98.41,0.49,0
2024-11-11 21:21:14.812127,113.131.50.62,174.219.39.175,510,38.14,96.98,0.65,0
2024-11-11 21:21:19.812127,94.204.156.26,14.38.207.76,494,50.91,110.63,0.74,0
2024-11-11 21:21:24.812127,216.22.246.210,161.163.238.160,491,59.02,106.94,0.64,0
2024-11-11 21:21:29.812127,57.46.30.184,122.52.146.241,522,59.91,92.11,0.46,0
2024-11-11 21:21:34.812127,150.157.160.249,204.58.29.95,493,42.51,108.91,0.4,0
2024-11-11 21:21:39.812127,231.0.244.50,158.177.9.207,511,67.23,99.56,0.4,0
2024-11-11 21:21:44.812127,171.210.124.185,107.115.78.136,3054,381.66,23.53,7.47,1
2024-11-11 21:21:49.812127,30.61.42.109,105.17.99.239,458,63.91,83.51,0.54,0
2024-11-11 21:21:54.812127,199.10.83.222,245.209.80.252,546,52.76,67.32,0.61,0
2024-11-11 21:21:59.812127,147.22.249.37,63.181.106.229,516,44.66,83.78,0.44,0
2024-11-11 21:22:04.812127,63.26.10.179,135.204.204.1,501,48.87,81.86,0.47,0
2024-11-11 21:22:09.812127,145.233.115.143,67.164.237.1,504,55.4,98.98,0.34,0
2024-11-11 21:22:14.812127,23.136.160.12,140.24.125.55,455,51.39,100.48,0.62,0
2024-11-11 21:22:19.812127,96.49.178.215,78.131.135.71,486,54.99,103.12,0.26,0
2024-11-11 21:22:24.812127,147.46.4.122,223.0.172.10,531,45.86,127.33,0.63,0
2024-11-11 21:22:29.812127,129.201.83.52,73.39.124.229,509,51.57,110.0,0.57,0
2024-11-11 21:22:34.812127,50.132.7.203,251.98.7.171,522,28.74,72.15,0.76,0
2024-11-11 21:22:39.812127,229.17.185.170,181.21.179.17,450,51.35,116.19,0.44,0
2024-11-11 21:22:44.812127,87.88.136.34,233.78.137.101,488,54.02,105.71,0.35,0
2024-11-11 21:22:49.812127,173.5.13.192,246.149.173.73,490,48.19,132.99,0.46,0
2024-11-11 21:22:54.812127,47.187.91.254,253.181.216.144,519,34.84,114.63,0.48,0
2024-11-11 21:22:59.812127,99.222.138.17,192.255.240.66,504,46.48,105.29,0.43,0
2024-11-11 21:23:04.812127,2.53.9.74,62.240.1.251,462,61.44,94.03,0.54,0
2024-11-11 21:23:09.812127,118.74.90.155,186.89.21.28,497,73.62,106.72,0.41,0
2024-11-11 21:23:14.812127,247.56.121.170,66.174.94.246,502,33.76,97.9,0.53,0
2024-11-11 21:23:19.812127,97.112.93.188,60.12.119.91,511,33.94,56.53,0.39,0
2024-11-11 21:23:24.812127,154.139.84.155,213.119.229.100,487,40.56,125.78,0.86,0
2024-11-11 21:23:29.812127,180.190.77.36,134.178.246.38,499,55.01,103.29,0.65,0
2024-11-11 21:23:34.812127,247.180.82.210,142.182.14.24,2982,365.27,21.57,7.35,1
2024-11-11 21:23:39.812127,203.66.93.212,8.159.29.159,467,59.91,110.42,0.48,0
2024-11-11 21:23:44.812127,153.92.49.45,55.65.163.200,500,62.72,97.09,0.51,0
2024-11-11 21:23:49.812127,161.11.118.47,93.2.72.146,516,37.94,102.65,0.34,0
2024-11-11 21:23:54.812127,98.28.106.122,249.80.57.91,490,52.02,103.33,0.41,0
2024-11-11 21:23:59.812127,53.1.150.12,34.240.40.117,484,48.87,83.05,0.66,0
2024-11-11 21:24:04.812127,255.132.100.155,141.249.242.133,505,45.65,114.79,0.4,0
2024-11-11 21:24:09.812127,121.64.37.176,138.111.74.24,520,49.44,83.13,0.45,0
2024-11-11 21:24:14.812127,24.254.7.172,115.189.139.13,483,45.27,108.95,0.42,0
2024-11-11 21:24:19.812127,59.241.197.100,244.74.160.154,508,37.79,98.48,0.43,0
2024-11-11 21:24:24.812127,74.149.34.211,171.185.13.62,494,44.54,112.84,0.1,0
2024-11-11 21:24:29.812127,115.177.149.179,104.84.123.29,522,53.27,121.64,0.58,0
2024-11-11 21:24:34.812127,187.37.174.175,62.87.251.222,511,38.17,83.97,0.63,0
2024-11-11 21:24:39.812127,238.255.13.214,208.20.97.44,541,53.73,102.63,0.75,0
2024-11-11 21:24:44.812127,154.151.202.93,109.129.234.132,541,67.55,100.83,0.19,0
2024-11-11 21:24:49.812127,128.236.176.53,237.114.207.174,477,45.53,103.97,0.6,0
2024-11-11 21:24:54.812127,168.37.128.165,166.220.241.104,491,40.55,111.31,0.12,0
2024-11-11 21:24:59.812127,102.98.226.11,18.134.62.145,496,51.5,93.0,0.3,0
2024-11-11 21:25:04.812127,67.109.133.36,6.184.107.159,514,58.63,101.88,0.6,0
2024-11-11 21:25:09.812127,169.236.129.12,110.122.249.146,525,31.95,97.19,0.75,0
2024-11-11 21:25:14.812127,130.135.83.3,51.37.29.79,507,42.36,81.84,0.88,0
2024-11-11 21:25:19.812127,100.29.26.252,80.249.146.47,481,54.67,96.93,0.27,0
2024-11-11 21:25:24.812127,19.153.164.14,95.255.224.219,504,40.77,123.0,0.8,0
2024-11-11 21:25:29.812127,225.22.44.130,91.47.138.83,464,37.38,107.61,0.31,0
2024-11-11 21:25:34.812127,184.175.62.2,80.181.237.101,529,36.74,87.97,0.58,0
2024-11-11 21:25:39.812127,92.115.179.247,207.115.253.231,494,46.65,135.03,0.85,0
2024-11-11 21:25:44.812127,250.172.89.196,199.235.80.213,522,52.59,108.76,0.01,0
2024-11-11 21:25:49.812127,83.194.231.193,71.45.71.239,529,59.15,101.56,0.6,0
2024-11-11 21:25:54.812127,71.72.133.2,220.81.5.65,505,59.34,97.38,0.52,0
2024-11-11 21:25:59.812127,52.146.29.68,175.128.91.43,541,35.12,105.45,0.68,0
2024-11-11 21:26:04.812127,74.127.74.119,64.150.54.245,482,36.12,132.67,0.39,0
2024-11-11 21:26:09.812127,253.69.75.248,153.241.115.35,488,47.56,86.43,0.54,0
2024-11-11 21:26:14.812127,116.147.246.244,178.225.91.105,528,45.56,89.92,0.44,0
2024-11-11 21:26:19.812127,19.19.43.11,171.105.23.56,466,49.14,97.62,0.24,0
2024-11-11 21:26:24.812127,27.239.166.37,147.99.103.32,484,44.29,105.88,0.69,0
2024-11-11 21:26:29.812127,128.46.243.222,69.91.65.208,509,47.8,108.19,0.38,0
2024-11-11 21:26:34.812127,82.165.31.156,25.155.72.225,526,48.53,120.88,0.77,0
2024-11-11 21:26:39.812127,63.154.29.33,5.125.122.27,508,44.15,89.92,0.36,0
2024-11-11 21:26:44.812127,7.216.94.70,197.222.65.146,468,66.2,108.4,0.87,0
2024-11-11 21:26:49.812127,16.84.224.141,223.62.84.110,507,54.79,96.72,0.22,0
2024-11-11 21:26:54.812127,138.180.33.28,60.100.118.92,542,48.59,82.04,0.75,0
2024-11-11 21:26:59.812127,122.183.56.24,246.215.185.244,544,49.33,96.3,0.71,0
2024-11-11 21:27:04.812127,97.142.184.159,142.217.108.21,493,38.31,75.16,0.27,0
2024-11-11 21:27:09.812127,121.165.25.24,195.161.73.206,484,50.98,85.13,0.4,0
2024-11-11 21:27:14.812127,155.32.254.82,169.44.112.42,508,52.29,105.38,0.12,0
2024-11-11 21:27:19.812127,164.224.124.62,132.44.249.213,535,41.53,83.96,0.64,0
2024-11-11 21:27:24.812127,158.204.31.60,46.154.86.26,516,77.43,57.92,0.37,0
2024-11-11 21:27:29.812127,63.85.98.227,84.247.93.224,520,38.51,114.02,0.56,0
2024-11-11 21:27:34.812127,78.77.22.117,79.1.248.82,506,54.86,108.58,0.0,0
2024-11-11 21:27:39.812127,110.175.163.202,177.29.208.182,527,48.19,115.77,0.49,0
2024-11-11 21:27:44.812127,108.101.236.186,103.47.136.107,497,49.0,98.54,0.11,0
2024-11-11 21:27:49.812127,246.80.183.222,254.105.241.65,522,44.51,95.38,0.26,0
2024-11-11 21:27:54.812127,30.139.2.118,114.34.200.217,516,66.75,120.69,0.59,0
2024-11-11 21:27:59.812127,5.194.69.177,49.205.84.249,531,46.08,97.03,0.42,0
2024-11-11 21:28:04.812127,150.0.55.57,252.103.10.137,504,42.57,80.44,0.74,0
2024-11-11 21:28:09.812127,192.68.213.69,215.195.206.81,501,49.4,98.3,0.58,0
2024-11-11 21:28:14.812127,130.99.126.54,50.226.141.71,459,52.89,125.96,0.43,0
2024-11-11 21:28:19.812127,85.178.253.64,202.147.43.137,499,53.37,86.4,0.4,0
2024-11-11 21:28:24.812127,185.171.208.209,96.9.82.3,497,52.08,95.79,0.24,0
2024-11-11 21:28:29.812127,83.39.253.42,221.34.68.52,501,53.59,105.89,0.48,0
2024-11-11 21:28:34.812127,216.253.41.43,210.200.53.77,496,79.81,112.76,0.69,0
2024-11-11 21:28:39.812127,18.123.167.14,113.120.100.152,475,34.84,116.41,0.71,0
2024-11-11 21:28:44.812127,252.236.195.169,188.141.10.249,480,49.19,113.51,0.61,0
2024-11-11 21:28:49.812127,86.9.220.35,255.84.126.163,494,55.75,109.88,0.41,0
2024-11-11 21:28:54.812127,199.203.209.252,46.54.225.20,515,46.28,117.4,0.08,0
2024-11-11 21:28:59.812127,230.161.60.66,45.236.110.134,460,37.27,92.19,0.55,0
2024-11-11 21:29:04.812127,99.127.21.161,196.45.127.157,500,50.73,72.42,0.68,0
2024-11-11 21:29:09.812127,27.147.213.102,49.223.232.34,498,54.26,100.88,0.4,0
2024-11-11 21:29:14.812127,202.218.21.176,247.168.203.185,522,41.4,145.89,0.42,0
2024-11-11 21:29:19.812127,217.65.18.222,154.121.62.56,509,46.87,105.9,0.19,0
2024-11-11 21:29:24.812127,42.133.36.133,90.85.99.144,494,47.8,105.71,0.29,0
2024-11-11 21:29:29.812127,130.233.85.227,141.201.128.41,473,60.37,86.27,0.2,0
2024-11-11 21:29:34.812127,104.93.196.144,27.139.227.157,517,49.39,98.5,0.33,0
2024-11-11 21:29:39.812127,48.213.3.207,223.180.99.80,518,63.19,92.41,0.8,0
2024-11-11 21:29:44.812127,71.249.180.17,248.114.236.214,3102,381.8,32.01,7.09,1
2024-11-11 21:29:49.812127,200.146.240.109,174.136.197.9,499,54.94,99.62,0.68,0
2024-11-11 21:29:54.812127,140.101.127.247,232.204.122.175,479,60.04,111.21,0.21,0
2024-11-11 21:29:59.812127,154.236.106.205,232.201.24.89,495,49.45,121.04,0.51,0
2024-11-11 21:30:04.812127,244.97.170.184,218.120.154.67,521,42.17,98.65,0.72,0
2024-11-11 21:30:09.812127,120.159.44.51,100.168.145.192,528,60.4,131.43,0.65,0
2024-11-11 21:30:14.812127,213.217.145.30,241.14.25.173,540,18.22,80.24,0.46,0
2024-11-11 21:30:19.812127,118.12.21.203,67.188.97.96,504,34.66,91.55,0.23,0
2024-11-11 21:30:24.812127,177.236.110.54,230.206.206.56,497,34.45,86.91,0.31,0
2024-11-11 21:30:29.812127,74.83.109.26,195.116.225.150,492,56.54,87.87,0.36,0
2024-11-11 21:30:34.812127,24.171.190.237,16.75.195.57,525,45.24,86.86,0.47,0
2024-11-11 21:30:39.812127,199.136.75.41,104.219.202.32,497,52.49,81.28,0.48,0
2024-11-11 21:30:44.812127,26.179.123.78,66.48.134.58,512,53.7,122.09,0.71,0
2024-11-11 21:30:49.812127,224.122.62.116,146.57.64.90,504,52.24,104.31,0.3,0
2024-11-11 21:30:54.812127,228.159.166.159,123.73.216.98,486,47.17,92.61,0.7,0
2024-11-11 21:30:59.812127,29.129.2.87,16.135.69.121,472,52.42,106.37,0.69,0
2024-11-11 21:31:04.812127,77.145.132.128,189.119.117.93,517,35.54,120.27,0.59,0
2024-11-11 21:31:09.812127,190.25.192.73,27.18.218.181,472,43.43,88.57,0.23,0
2024-11-11 21:31:14.812127,146.102.155.185,14.103.96.189,526,60.52,109.06,0.47,0
2024-11-11 21:31:19.812127,163.122.155.126,2.186.191.39,472,32.37,81.06,0.39,0
2024-11-11 21:31:24.812127,19.166.243.152,193.51.61.118,503,53.51,98.96,0.26,0
2024-11-11 21:31:29.812127,40.160.135.167,202.232.144.9,459,52.24,109.87,0.89,0
2024-11-11 21:31:34.812127,217.31.29.10,213.174.27.54,445,45.2,91.52,0.77,0
2024-11-11 21:31:39.812127,153.238.70.27,223.46.70.29,515,37.67,90.57,0.46,0
2024-11-11 21:31:44.812127,172.127.194.4,42.216.35.242,513,42.2,105.72,0.45,0
2024-11-11 21:31:49.812127,144.25.152.185,6.97.38.136,497,60.23,105.9,0.6,0
2024-11-11 21:31:54.812127,82.147.43.111,247.141.110.239,509,61.69,105.41,0.59,0
2024-11-11 21:31:59.812127,211.35.21.187,112.187.107.142,443,51.91,121.45,0.84,0
2024-11-11 21:32:04.812127,117.134.19.168,6.41.230.219,504,47.9,100.19,0.37,0
2024-11-11 21:32:09.812127,241.12.101.43,142.2.161.96,482,55.62,101.28,0.44,0
2024-11-11 21:32:14.812127,239.151.14.119,104.91.178.187,510,53.71,99.11,0.7,0
2024-11-11 21:32:19.812127,239.218.31.220,76.57.161.208,527,57.05,95.04,0.44,0
2024-11-11 21:32:24.812127,231.100.46.193,27.16.228.139,491,57.87,89.32,0.11,0
2024-11-11 21:32:29.812127,156.226.186.184,45.115.68.141,519,37.27,109.25,0.67,0
2024-11-11 21:32:34.812127,178.190.167.213,209.140.8.211,510,38.0,97.47,0.88,0
2024-11-11 21:32:39.812127,217.164.179.22,85.83.68.33,3114,391.13,19.18,7.54,1
2024-11-11 21:32:44.812127,160.97.110.223,127.203.149.17,490,59.38,87.88,0.46,0
2024-11-11 21:32:49.812127,232.95.229.164,30.13.243.115,499,52.6,125.85,0.44,0
2024-11-11 21:32:54.812127,140.210.233.209,122.194.97.234,517,48.56,113.13,0.39,0
2024-11-11 21:32:59.812127,105.138.35.109,150.23.118.192,512,51.68,72.04,0.25,0
2024-11-11 21:33:04.812127,154.81.206.52,127.146.253.21,488,54.33,114.05,0.5,0
2024-11-11 21:33:09.812127,204.123.113.162,108.182.143.221,521,38.63,116.45,0.38,0
2024-11-11 21:33:14.812127,154.51.209.86,203.93.157.61,520,72.26,113.95,0.74,0
2024-11-11 21:33:19.812127,117.111.94.105,118.214.63.19,492,53.91,96.44,0.59,0
2024-11-11 21:33:24.812127,13.181.255.226,1.143.38.136,498,46.38,89.85,0.43,0
2024-11-11 21:33:29.812127,157.200.248.169,243.196.26.163,451,42.0,93.93,0.4,0
2024-11-11 21:33:34.812127,4.159.140.223,56.112.159.20,500,46.19,103.28,0.62,0
2024-11-11 21:33:39.812127,189.76.110.37,184.108.153.251,474,47.78,104.64,0.55,0
2024-11-11 21:33:44.812127,230.35.200.153,161.75.29.41,504,51.44,165.62,0.45,0
2024-11-11 21:33:49.812127,56.117.223.187,240.66.156.148,494,45.17,128.94,0.41,0
2024-11-11 21:33:54.812127,18.120.183.252,217.108.213.39,510,30.86,95.1,1.0,0
2024-11-11 21:33:59.812127,64.98.82.101,88.42.202.45,505,50.17,105.64,0.36,0
2024-11-11 21:34:04.812127,194.106.188.213,19.67.196.203,473,38.43,115.88,0.74,0
2024-11-11 21:34:09.812127,25.229.151.193,65.237.242.251,469,38.24,91.35,0.69,0
2024-11-11 21:34:14.812127,48.195.72.70,144.40.49.151,532,45.64,113.73,0.64,0
2024-11-11 21:34:19.812127,67.168.178.202,84.237.92.123,516,48.72,123.76,0.71,0
2024-11-11 21:34:24.812127,57.41.139.187,153.8.158.165,473,61.31,104.15,0.41,0
2024-11-11 21:34:29.812127,5.227.8.24,223.82.86.5,500,47.0,80.58,0.53,0
2024-11-11 21:34:34.812127,136.45.216.66,240.243.20.152,530,49.87,110.63,0.84,0
2024-11-11 21:34:39.812127,154.140.192.165,146.255.74.162,520,46.53,93.11,0.18,0
2024-11-11 21:34:44.812127,153.224.82.15,129.20.121.113,2994,381.92,22.27,7.1,1
2024-11-11 21:34:49.812127,139.253.84.122,117.35.45.209,540,58.85,68.67,0.35,0
2024-11-11 21:34:54.812127,81.27.65.215,98.69.7.171,462,50.28,110.3,0.6,0
2024-11-11 21:34:59.812127,180.223.16.131,106.55.160.31,524,52.72,91.0,0.61,0
2024-11-11 21:35:04.812127,223.47.145.213,128.127.55.92,502,69.35,116.8,0.41,0
2024-11-11 21:35:09.812127,201.93.96.199,187.92.210.74,498,55.02,85.26,0.54,0
2024-11-11 21:35:14.812127,162.246.113.200,40.219.100.95,510,48.61,93.49,0.38,0
2024-11-11 21:35:19.812127,22.230.41.71,180.242.19.244,514,59.37,107.55,0.4,0
2024-11-11 21:35:24.812127,204.41.207.76,101.17.8.45,463,43.59,102.53,0.12,0
2024-11-11 21:35:29.812127,153.188.106.217,106.51.245.149,537,65.97,98.87,0.65,0
2024-11-11 21:35:34.812127,209.19.243.72,244.231.212.208,489,61.5,117.7,0.26,0
2024-11-11 21:35:39.812127,233.221.48.231,242.225.126.114,537,41.97,102.74,0.39,0
2024-11-11 21:35:44.812127,149.120.36.245,122.84.161.64,479,58.44,100.8,0.43,0
2024-11-11 21:35:49.812127,67.222.197.161,98.227.127.20,492,41.07,113.66,0.6,0
2024-11-11 21:35:54.812127,230.93.113.243,6.137.56.96,484,55.77,109.36,0.46,0
2024-11-11 21:35:59.812127,88.6.50.19,85.26.137.48,477,51.5,105.06,0.52,0
2024-11-11 21:36:04.812127,100.66.226.231,175.126.63.7,468,64.11,100.05,0.46,0
2024-11-11 21:36:09.812127,228.105.156.70,203.185.174.16,480,49.98,112.27,0.51,0
2024-11-11 21:36:14.812127,115.203.162.255,22.220.108.79,523,48.19,122.91,0.4,0
2024-11-11 21:36:19.812127,243.217.37.85,224.68.125.253,529,35.26,108.02,0.59,0
2024-11-11 21:36:24.812127,219.223.226.145,24.6.12.238,499,65.64,88.05,0.42,0
2024-11-11 21:36:29.812127,201.7.94.45,125.179.213.109,483,52.26,96.47,0.39,0
2024-11-11 21:36:34.812127,122.116.209.120,237.131.166.52,481,49.83,104.26,0.59,0
2024-11-11 21:36:39.812127,78.181.15.52,64.114.201.15,484,43.21,117.84,0.55,0
2024-11-11 21:36:44.812127,157.83.186.171,226.151.115.55,481,56.58,78.28,0.6,0
